mese,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ruolo,nome_stazione,ritardo_medio,ritardo_mediano,p90,p95
2026-01,REG,S11136,18,18.0,0.0,0.0,0.0,0,5,0,13,0,0,0,0,0,4,37,-33,nodo,BRINDISI,-1.8333333333333333,-2.5,0.40000000000000036,1.1999999999999993
2026-01,REG,S11145,36,36.0,0.0,0.0,0.0,0,12,2,22,2,0,0,0,0,37,43,-6,nodo,LECCE,-0.16666666666666666,-1.0,3.1500000000000004,4.249999999999993
2026-01,REG,S11205,8,8.0,0.0,0.0,0.0,0,0,0,8,0,0,0,0,0,0,34,-34,nodo,ROCCHETTA S.ANTONIO-LACEDONIA,-4.25,-4.0,-2.45,-2.2250000000000005
2026-01,REG,S11252,32,32.0,0.0,0.0,0.0,0,14,0,18,0,0,0,0,0,12,24,-12,nodo,BITRITTO,-0.375,-0.5,1.5,1.5
2026-01,REG,S11420,20,20.0,0.0,0.0,0.0,0,2,0,18,0,0,0,0,0,3,95,-92,nodo,POTENZA CENTRALE,-4.6,-4.25,-0.8000000000000007,0.09999999999999787
2026-01,REG,S11465,57,57.0,0.0,0.0,0.0,0,17,0,40,0,0,0,0,0,20,128,-108,nodo,TARANTO,-1.8903940886699506,-2.0,1.5999999999999996,2.299999999999999
2026-01,REG,S11505,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,1,0,nodo,GIOIA DEL COLLE,0.0,0.0,0.0,0.0
2026-01,REG,S11712,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,6,0,6,nodo,PISCIOTTA PALINURO,6.0,6.0,6.0,6.0
2026-01,REG,S11721,29,29.0,0.0,0.0,0.0,0,15,0,14,0,0,0,0,0,23,56,-33,nodo,SAPRI,-1.1166666666666667,-1.0,2.0,2.499999999999999
2026-01,REG,S11739,17,17.0,0.0,0.0,0.0,0,9,1,7,1,1,0,0,0,32,23,9,nodo,PAOLA,0.5138888888888888,0.5,4.699999999999999,6.099999999999998
2026-01,REG,S11749,32,32.0,0.0,0.0,0.0,0,7,3,22,3,1,0,0,0,34,69,-35,nodo,LAMEZIA TERME CENTRALE,-1.09375,-1.75,3.0,5.375
2026-01,REG,S11764,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,2,-2,nodo,NICOTERA,-2.0,-2.0,-2.0,-2.0
2026-01,REG,S11765,8,8.0,0.0,0.0,0.0,0,4,0,4,0,0,0,0,0,8,14,-6,nodo,ROSARNO,-0.75,-1.25,1.9500000000000006,2.4749999999999988
2026-01,REG,S11770,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,5,0,5,nodo,BAGNARA,5.0,5.0,5.0,5.0
2026-01,REG,S11774,16,16.0,0.0,0.0,0.0,0,6,0,10,0,0,0,0,0,8,16,-8,nodo,VILLA S.GIOVANNI,-0.5,-1.0,1.65,1.8249999999999997
2026-01,REG,S11781,59,59.0,0.0,0.0,0.0,0,12,3,44,3,0,0,0,0,36,151,-115,nodo,REGGIO DI CALABRIA CENTRALE,-1.9729885057471264,-2.0,0.8499999999999996,3.349999999999996
2026-01,REG,S11789,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,4,0,4,nodo,VIBO VALENTIA-PIZZO,4.0,4.0,4.0,4.0
2026-01,REG,S11811,8,8.0,0.0,0.0,0.0,0,2,0,6,0,0,0,0,0,1,12,-11,nodo,SIBARI,-1.375,-1.0,0.050000000000000266,0.27499999999999947
2026-01,REG,S11823,18,18.0,0.0,0.0,0.0,0,7,0,11,0,0,0,0,0,15,31,-16,nodo,CROTONE,-0.888888888888889,-0.5,1.5000000000000004,2.499999999999999
2026-01,REG,S11833,54,54.0,0.0,0.0,0.0,0,16,2,36,2,1,0,0,0,45,106,-61,nodo,CATANZARO LIDO,-1.1296296296296295,-1.5,2.200000000000001,3.1999999999999993
2026-01,REG,S11847,10,10.0,0.0,0.0,0.0,0,3,1,6,1,0,0,0,0,8,14,-6,nodo,ROCCELLA JONICA,-0.6000000000000001,-0.5,2.0,2.4999999999999996
2026-01,REG,S11851,6,6.0,0.0,0.0,0.0,0,3,0,3,0,0,0,0,0,3,5,-2,nodo,LOCRI,-0.33333333333333337,0.0,0.4,0.44999999999999996
2026-01,REG,S11863,24,24.0,0.0,0.0,0.0,0,8,0,16,0,0,0,0,0,13,31,-18,nodo,MELITO DI PORTO SALVO,-0.75,-1.0,1.9000000000000004,2.4499999999999993
2026-01,REG,S11910,46,46.0,0.0,0.0,0.0,0,15,3,28,3,2,1,0,0,68,87,-19,nodo,COSENZA,-0.41304347826086957,-1.0,3.3000000000000007,6.649999999999995
2026-01,REG,S12002,196,196.0,0.0,0.0,0.0,0,90,5,101,5,0,0,0,0,142,235,-93,nodo,PALERMO CENTRALE,-0.47344579818806626,-0.5,2.5,3.0
2026-01,REG,S12008,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,3,0,3,nodo,BAGHERIA,1.5,1.5,1.5,1.5
2026-01,REG,S12011,2,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,8,0,8,nodo,ALTAVILLA MILICIA,4.0,4.0,4.0,4.0
2026-01,REG,S12014,46,46.0,0.0,0.0,0.0,0,28,1,17,1,0,0,0,0,39,28,11,nodo,TERMINI IMERESE,0.23913043478260868,0.0,2.4000000000000004,2.9499999999999993
2026-01,REG,S12017,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,1,-1,nodo,CAMPOFELICE,-0.5,-0.5,-0.0999999999999999,-0.05
2026-01,REG,S12019,6,6.0,0.0,0.0,0.0,0,2,0,4,0,0,0,0,0,2,7,-5,nodo,CEFALU\',-0.8333333333333333,-1.0,0.6000000000000001,0.7999999999999998
2026-01,REG,S12027,34,34.0,0.0,0.0,0.0,0,16,0,18,0,0,0,0,0,21,49,-28,nodo,S.AGATA DI MILITELLO,-0.823529411764706,-1.0,1.7000000000000002,2.1999999999999993
2026-01,REG,S12036,4,4.0,0.0,0.0,0.0,0,2,0,2,0,0,0,0,0,2,4,-2,nodo,PATTI-S.PIERO PATTI,-0.5,-0.5,0.7000000000000001,0.8499999999999999
2026-01,REG,S12042,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,0,16,0,16,nodo,MILAZZO,16.0,16.0,16.0,16.0
2026-01,REG,S12100,24,24.0,0.0,0.0,0.0,0,4,0,20,0,0,0,0,0,5,71,-66,nodo,TRAPANI,-2.75,-3.0,-0.04999999999999982,0.8999999999999986
2026-01,REG,S12107,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,7,-7,nodo,MARSALA,-7.0,-7.0,-7.0,-7.0
2026-01,REG,S12113,19,19.0,0.0,0.0,0.0,0,3,0,16,0,0,0,0,0,3,59,-56,nodo,CASTELVETRANO,-2.9833333333333334,-3.75,0.0,0.0
2026-01,REG,S12125,10,10.0,0.0,0.0,0.0,0,3,0,7,0,0,0,0,0,4,11,-7,nodo,PIRAINETO,-0.7,-1.0,0.9000000000000001,1.1999999999999997
2026-01,REG,S12126,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,8,-8,nodo,CINISI TERRASINI,-8.0,-8.0,-8.0,-8.0
2026-01,REG,S12133,79,79.0,0.0,0.0,0.0,0,41,1,37,1,0,0,0,0,52,68,-16,nodo,PALERMO AEROPORTO,-0.18942307692307697,-0.25,2.0,2.5500000000000007
2026-01,REG,S12134,74,74.0,0.0,0.0,0.0,0,9,0,65,0,0,0,0,0,6,212,-206,nodo,PALERMO NOTARBARTOLO,-2.7837837837837838,-3.5,-0.5,0.09999999999999787
2026-01,REG,S12138,60,60.0,0.0,0.0,0.0,0,5,0,55,0,0,0,0,0,0,200,-200,nodo,GIACHERY,-3.333333333333333,-3.5,-2.5,-2.5
2026-01,REG,S12150,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,7,-7,nodo,ALCAMO DIRAMAZIONE,-3.5,-3.5,-3.5,-3.5
2026-01,REG,S12204,9,9.0,0.0,0.0,0.0,0,0,0,9,0,0,0,0,0,0,18,-18,nodo,ROCCAPALUMBA-ALIA,-2.025,-1.5,-1.0,-1.0
2026-01,REG,S12216,27,27.0,0.0,0.0,0.0,0,8,1,18,1,0,0,0,0,19,45,-26,nodo,AGRIGENTO CENTRALE,-0.9862637362637363,-1.5,2.6500000000000012,3.374999999999999
2026-01,REG,S12240,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,3,0,3,nodo,DITTAINO,3.0,3.0,3.0,3.0
2026-01,REG,S12270,4,4.0,0.0,0.0,0.0,0,3,0,1,0,0,0,0,0,4,3,1,nodo,CALTAGIRONE,0.25,0.25,1.25,1.375
2026-01,REG,S12301,85,85.0,0.0,0.0,0.0,0,32,3,50,3,1,1,0,0,82,181,-99,nodo,MESSINA CENTRALE,-1.159468438538206,-1.5,2.400000000000002,3.474999999999998
2026-01,REG,S12308,14,14.0,0.0,0.0,0.0,0,7,0,7,0,0,0,0,0,9,13,-4,nodo,GIAMPILIERI,-0.2857142857142857,-0.5,0.6000000000000005,1.049999999999999
2026-01,REG,S12317,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,nodo,TAORMINA-GIARDINI,0.0,0.0,0.0,0.0
2026-01,REG,S12320,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,1,0,nodo,ALCANTARA,0.0,0.0,0.0,0.0
2026-01,REG,S12324,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,4,5,-1,nodo,GIARRE RIPOSTO,-0.5,-0.5,-0.5,-0.5
2026-01,REG,S12332,48,48.0,0.0,0.0,0.0,0,21,6,21,6,2,2,0,0,100,68,32,nodo,CATANIA CENTRALE,0.6939130434782609,0.0,5.400000000000004,9.74999999999999
2026-01,REG,S12336,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,nodo,CATANIA AEROPORTO FONTANAROSSA,1.0,1.0,1.0,1.0
2026-01,REG,S12338,5,5.0,0.0,0.0,0.0,0,4,0,1,0,0,0,0,0,3,1,2,nodo,BICOCCA,0.625,0.75,1.0,1.0
2026-01,REG,S12341,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,4,0,4,nodo,LENTINI,4.0,4.0,4.0,4.0
2026-01,REG,S12345,3,3.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,5,0,5,nodo,AUGUSTA,1.25,1.25,1.45,1.475
2026-01,REG,S12349,24,24.0,0.0,0.0,0.0,0,6,7,11,7,3,3,0,0,94,46,48,nodo,SIRACUSA,2.0,0.5,12.75,13.899999999999999
2026-01,REG,S12370,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,2,2,0,nodo,ARAGONA CALDARE,0.0,0.0,0.0,0.0
2026-01,REG,S12380,12,12.0,0.0,0.0,0.0,0,1,1,10,1,0,0,0,0,5,26,-21,nodo,CALTANISSETTA XIRBI,-1.75,-2.5,0.5,1.5
2026-01,REG,S12381,30,30.0,0.0,0.0,0.0,0,6,1,23,1,0,0,0,0,18,56,-38,nodo,CALTANISSETTA CENTRALE,-1.2857142857142856,-1.5,2.3000000000000016,3.5249999999999995
2026-01,REG,S12407,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,4,-3,nodo,GELA,-1.5,-1.5,-1.5,-1.5
2026-01,REG,S12414,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,nodo,RAGUSA,0.0,0.0,0.0,0.0
2026-01,REG,S12417,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,3,0,3,nodo,MODICA,3.0,3.0,3.0,3.0
2026-01,REG,S12803,10,10.0,0.0,0.0,0.0,0,6,0,4,0,0,0,0,0,9,5,4,nodo,PORTO TORRES MARITTIMA,0.4,0.0,2.0,2.4999999999999996
2026-01,REG,S12807,26,26.0,0.0,0.0,0.0,0,8,2,16,2,2,1,0,0,46,33,13,nodo,SASSARI,0.5,0.0,4.700000000000003,7.299999999999994
2026-01,REG,S12862,7,7.0,0.0,0.0,0.0,0,2,1,4,1,0,0,0,0,9,16,-7,nodo,OZIERI CHILIVANI,-0.8333333333333334,-1.0,3.2000000000000006,3.8499999999999988
2026-01,REG,S12869,9,9.0,0.0,0.0,0.0,0,1,2,6,2,1,0,0,0,19,11,8,nodo,MACOMER,0.8,-1.25,5.850000000000001,7.674999999999998
2026-01,REG,S12878,10,10.0,0.0,0.0,0.0,0,5,0,5,0,0,0,0,0,7,12,-5,nodo,ORISTANO,-0.5,-1.0,1.7000000000000002,2.0999999999999996
2026-01,REG,S12882,44,44.0,0.0,0.0,0.0,0,8,3,33,3,3,2,0,0,66,56,10,nodo,S.GAVINO,0.2272727272727273,-1.5,0.9500000000000011,8.124999999999995
2026-01,REG,S12888,36,36.0,0.0,0.0,0.0,0,10,1,25,1,0,0,0,0,15,39,-24,nodo,DECIMOMANNU,-0.6666666666666666,-1.0,1.1000000000000014,2.724999999999998
2026-01,REG,S12890,16,16.0,0.0,0.0,0.0,0,9,2,5,2,2,2,0,0,62,5,57,nodo,CAGLIARI ELMAS,3.5625,0.75,8.999999999999996,17.749999999999986
2026-01,REG,S12891,128,128.0,0.0,0.0,0.0,0,39,9,80,9,6,5,0,0,194,133,61,nodo,CAGLIARI,0.4765625,-1.0,3.0,7.824999999999974
2026-01,REG,S12902,16,16.0,0.0,0.0,0.0,0,6,4,6,4,2,0,0,0,51,14,37,nodo,OLBIA TERRANOVA,2.3125,1.5,7.6,10.049999999999995
2026-01,REG,S13104,22,22.0,0.0,0.0,0.0,0,3,18,1,18,12,6,3,0,290,1,289,nodo,MARTINA FRANCA,13.136363636363637,10.5,26.0,31.25
2026-01,REG,S19919,40,40.0,0.0,0.0,0.0,0,13,4,23,4,1,1,0,0,51,27,24,nodo,STABIO,0.6000000000000001,-0.75,2.4500000000000064,6.850000000000005
2026-02,EC,S01003,16,16.0,0.0,0.0,0.0,0,3,9,4,9,5,2,0,0,114,35,79,nodo,DOMODOSSOLA,4.9375,4.5,16.25,17.125
2026-02,EC,S01301,26,26.0,0.0,0.0,0.0,0,6,4,16,4,1,1,0,0,39,48,-9,nodo,CHIASSO,-0.3461538461538461,-2.0,3.4000000000000004,6.699999999999989
2026-02,EC,S01700,36,36.0,0.0,0.0,0.0,0,8,10,18,10,4,1,0,0,104,70,34,nodo,MILANO CENTRALE,0.9444444444444444,-1.5,8.15,9.924999999999986
2026-02,EC,S02001,12,12.0,0.0,0.0,0.0,0,3,7,2,7,6,5,2,0,160,3,157,nodo,BRENNERO,13.083333333333334,10.75,27.0,27.75
2026-02,EC,S02026,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,1,0,nodo,BOLZANO,0.0,0.0,0.0,0.0
2026-02,EC,S02430,2,2.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,0,39,2,37,nodo,VERONA PORTA NUOVA,18.5,18.5,18.5,18.5
2026-02,EC,S02593,8,8.0,0.0,0.0,0.0,0,2,5,1,5,4,3,0,0,89,10,79,nodo,VENEZIA S.LUCIA,9.875,11.0,16.700000000000003,17.599999999999998
2026-02,EC,S05043,5,5.0,0.0,0.0,0.0,0,1,4,0,4,3,3,1,0,80,0,80,nodo,BOLOGNA CENTRALE,15.0,13.0,25.4,26.95
2026-02,EC,S06421,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,3,-3,nodo,FIRENZE SANTA MARIA NOVELLA,-3.0,-3.0,-3.0,-3.0
2026-02,ECFR,S00201,2,2.0,0.0,0.0,0.0,0,0,2,0,2,2,0,0,0,26,0,26,nodo,MODANE,13.0,13.0,13.8,13.9
2026-02,ECFR,S01700,2,2.0,0.0,0.0,0.0,0,0,2,0,2,2,0,0,0,26,0,26,nodo,MILANO CENTRALE,13.0,13.0,13.8,13.9
2026-02,EN,S05043,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,0,36,0,36,nodo,BOLOGNA CENTRALE,36.0,36.0,36.0,36.0
2026-02,EN,S08217,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,0,36,0,36,nodo,ROMA TIBURTINA,36.0,36.0,36.0,36.0
2026-02,EXP,S02430,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,12,-12,nodo,VERONA PORTA NUOVA,-12.0,-12.0,-12.0,-12.0
2026-02,EXP,S07113,2,2.0,0.0,0.0,0.0,0,0,1,1,1,1,0,0,0,11,12,-1,nodo,ANCONA,-0.5,-0.5,-0.5,-0.5
2026-02,EXP,S08406,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,11,0,11,nodo,ROMA OSTIENSE,11.0,11.0,11.0,11.0
2026-02,FA,S04700,3,3.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,1,122,5,117,nodo,GENOVA PIAZZA PRINCIPE,29.25,29.25,54.65,57.825
2026-02,FA,S05811,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,0,46,0,46,nodo,RAVENNA,46.0,46.0,46.0,46.0
2026-02,FA,S08409,11,11.0,0.0,0.0,0.0,0,2,8,1,8,8,7,7,5,560,5,555,nodo,ROMA TERMINI,48.910714285714285,44.5,98.55,105.52499999999998
2026-02,FA,S09211,3,3.0,0.0,0.0,0.0,0,1,2,0,2,2,1,1,1,78,0,78,nodo,CASERTA,22.0,22.0,35.6,37.3
2026-02,FA,S11781,4,4.0,0.0,0.0,0.0,0,0,4,0,4,4,4,4,3,314,0,314,nodo,REGGIO DI CALABRIA CENTRALE,78.5,78.5,95.7,97.85
2026-02,FB,S01700,2,2.0,0.0,0.0,0.0,0,1,1,0,1,1,0,0,0,12,0,12,nodo,MILANO CENTRALE,6.0,6.0,6.0,6.0
2026-02,FB,S04700,5,5.0,0.0,0.0,0.0,0,1,4,0,4,4,4,3,3,316,0,316,nodo,GENOVA PIAZZA PRINCIPE,60.833333333333336,77.5,91.5,93.25
2026-02,FB,S08409,7,7.0,0.0,0.0,0.0,0,2,5,0,5,5,4,3,3,328,0,328,nodo,ROMA TERMINI,45.5,37.0,88.30000000000001,91.65
2026-02,FR,S00202,2,2.0,0.0,0.0,0.0,0,0,2,0,2,2,1,1,1,126,0,126,nodo,BARDONECCHIA,63.0,63.0,63.0,63.0
2026-02,FR,S00219,41,41.0,0.0,0.0,0.0,0,5,34,2,34,29,28,25,18,2752,5,2747,nodo,TORINO PORTA NUOVA,66.72380952380952,54.0,145.6,169.425
2026-02,FR,S01700,91,91.0,0.0,0.0,0.0,0,24,56,11,56,39,33,26,20,3023,67,2956,nodo,MILANO CENTRALE,32.55875241779497,7.25,118.75,145.34999999999997
2026-02,FR,S01717,4,4.0,0.0,0.0,0.0,0,0,4,0,4,4,4,3,3,412,0,412,nodo,BRESCIA,98.0,107.0,126.2,128.6
2026-02,FR,S02026,11,11.0,0.0,0.0,0.0,0,0,10,1,10,8,8,8,6,664,2,662,nodo,BOLZANO,59.05,74.0,96.5,98.5
2026-02,FR,S02336,2,2.0,0.0,0.0,0.0,0,0,2,0,2,2,2,2,1,125,0,125,nodo,MANTOVA,62.5,62.5,62.5,62.5
2026-02,FR,S02589,5,5.0,0.0,0.0,0.0,0,0,5,0,5,5,4,4,4,445,0,445,nodo,VENEZIA MESTRE,82.08333333333334,82.75,114.15,118.075
2026-02,FR,S02593,50,50.0,0.0,0.0,0.0,0,14,32,4,32,23,19,15,12,1617,10,1607,nodo,VENEZIA S.LUCIA,31.73076923076923,8.0,98.0,103.4
2026-02,FR,S03026,3,3.0,0.0,0.0,0.0,0,1,2,0,2,0,0,0,0,17,0,17,nodo,UDINE,6.5,6.5,8.1,8.3
2026-02,FR,S03304,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,1,224,0,224,nodo,GORIZIA CENTRALE,224.0,224.0,224.0,224.0
2026-02,FR,S03317,10,10.0,0.0,0.0,0.0,0,1,7,2,7,5,5,2,2,313,8,305,nodo,TRIESTE CENTRALE,30.5,11.5,79.50000000000001,99.0
2026-02,FR,S04702,2,2.0,0.0,0.0,0.0,0,0,2,0,2,2,0,0,0,26,0,26,nodo,GENOVA BRIGNOLE,13.0,13.0,13.0,13.0
2026-02,FR,S06421,2,2.0,0.0,0.0,0.0,0,0,2,0,2,2,2,2,0,103,0,103,nodo,FIRENZE SANTA MARIA NOVELLA,51.5,51.5,55.1,55.55
2026-02,FR,S07004,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,0,0,19,0,19,nodo,PERUGIA,19.0,19.0,19.0,19.0
2026-02,FR,S07113,4,4.0,0.0,0.0,0.0,0,0,1,3,1,1,1,0,0,20,26,-6,nodo,ANCONA,-1.5,-1.5,6.1000000000000005,7.049999999999999
2026-02,FR,S07810,4,4.0,0.0,0.0,0.0,0,1,2,1,2,1,1,1,0,45,4,41,nodo,PESCARA,10.25,10.25,16.849999999999998,17.675
2026-02,FR,S08409,55,55.0,0.0,0.0,0.0,0,11,38,6,38,37,35,31,20,2763,16,2747,nodo,ROMA TERMINI,49.16,38.5,100.9,138.6249999999999
2026-02,FR,S09211,6,6.0,0.0,0.0,0.0,0,1,5,0,5,5,5,4,3,300,0,300,nodo,CASERTA,50.0,49.0,75.4,78.69999999999999
2026-02,FR,S09218,45,45.0,0.0,0.0,0.0,0,5,39,1,39,39,38,38,31,4189,1,4188,nodo,NAPOLI CENTRALE,91.01,95.25,149.95000000000002,175.17499999999995
2026-02,FR,S09818,11,11.0,0.0,0.0,0.0,0,1,10,0,10,10,9,8,7,1024,0,1024,nodo,SALERNO,91.56666666666666,94.25,162.6,167.8
2026-02,FR,S09823,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,0,57,0,57,nodo,BATTIPAGLIA,57.0,57.0,57.0,57.0
2026-02,FR,S11119,7,7.0,0.0,0.0,0.0,0,1,4,2,4,3,1,0,0,50,20,30,nodo,BARI CENTRALE,3.75,3.0,13.15,14.325
2026-02,FR,S11145,11,11.0,0.0,0.0,0.0,0,2,6,3,6,4,3,1,0,123,7,116,nodo,LECCE,10.783333333333331,3.0,28.950000000000003,34.474999999999994
2026-02,FR,S11465,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,1,100,0,100,nodo,TARANTO,100.0,100.0,100.0,100.0
2026-02,FR,S11781,9,9.0,0.0,0.0,0.0,0,1,8,0,8,8,8,7,7,855,0,855,nodo,REGGIO DI CALABRIA CENTRALE,97.15,101.75,159.55,166.52499999999998
2026-02,FR,S11811,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,1,88,0,88,nodo,SIBARI,88.0,88.0,88.0,88.0
2026-02,IC,S00219,7,7.0,0.0,0.0,0.0,0,1,2,4,2,2,2,0,0,44,32,12,nodo,TORINO PORTA NUOVA,1.5,-4.25,15.150000000000002,17.824999999999996
2026-02,IC,S01645,1,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,7,0,7,nodo,MILANO PORTA GARIBALDI,7.0,7.0,7.0,7.0
2026-02,IC,S01700,46,46.0,0.0,0.0,0.0,0,17,18,11,18,9,4,1,1,297,60,237,nodo,MILANO CENTRALE,5.198863636363637,2.75,12.250000000000002,15.099999999999994
2026-02,IC,S02026,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,2,5,-3,nodo,BOLZANO,-1.5,-1.5,-1.5,-1.5
2026-02,IC,S03317,4,4.0,0.0,0.0,0.0,0,1,2,1,2,2,1,1,1,90,1,89,nodo,TRIESTE CENTRALE,22.25,22.25,39.25,41.375
2026-02,IC,S04501,14,14.0,0.0,0.0,0.0,0,3,5,6,5,2,1,0,0,53,28,25,nodo,VENTIMIGLIA,1.7857142857142856,-1.0,10.3,10.9
2026-02,IC,S04702,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,12,-12,nodo,GENOVA BRIGNOLE,-6.0,-6.0,-6.0,-6.0
2026-02,IC,S04725,2,2.0,0.0,0.0,0.0,0,0,2,0,2,2,1,1,0,46,0,46,nodo,SESTRI LEVANTE,23.0,23.0,23.0,23.0
2026-02,IC,S04801,4,4.0,0.0,0.0,0.0,0,1,1,2,1,0,0,0,0,9,20,-11,nodo,SAVONA,-2.75,-2.75,-0.1499999999999999,0.1749999999999998
2026-02,IC,S05007,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,2,-2,nodo,FIORENZUOLA,-2.0,-2.0,-2.0,-2.0
2026-02,IC,S05043,3,3.0,0.0,0.0,0.0,0,0,2,1,2,2,1,0,0,30,1,29,nodo,BOLOGNA CENTRALE,9.75,9.75,13.95,14.475
2026-02,IC,S06000,4,4.0,0.0,0.0,0.0,0,1,2,1,2,1,1,0,0,35,7,28,nodo,LA SPEZIA CENTRALE,7.0,7.0,15.4,16.45
2026-02,IC,S06039,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,17,-17,nodo,GROSSETO,-8.5,-8.5,-8.5,-8.5
2026-02,IC,S06416,3,3.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,1,0,1,nodo,PRATO CENTRALE,0.25,0.25,0.45,0.475
2026-02,IC,S06421,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,0,40,0,40,nodo,FIRENZE SANTA MARIA NOVELLA,40.0,40.0,40.0,40.0
2026-02,IC,S06725,10,10.0,0.0,0.0,0.0,0,8,1,1,1,0,0,0,0,26,4,22,nodo,LIVORNO CENTRALE,2.2,2.5,4.5,5.0
2026-02,IC,S07004,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,0,49,0,49,nodo,PERUGIA,49.0,49.0,49.0,49.0
2026-02,IC,S07113,4,4.0,0.0,0.0,0.0,0,0,3,1,3,3,3,3,1,148,4,144,nodo,ANCONA,36.0,36.0,48.8,50.4
2026-02,IC,S07226,3,3.0,0.0,0.0,0.0,0,0,1,2,1,1,0,0,0,10,11,-1,nodo,TERNI,2.25,2.25,2.85,2.925
2026-02,IC,S07810,2,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,9,0,9,nodo,PESCARA,4.5,4.5,4.5,4.5
2026-02,IC,S08409,35,35.0,0.0,0.0,0.0,0,5,16,14,16,14,11,8,2,533,63,470,nodo,ROMA TERMINI,13.468954248366014,2.25,46.55,54.19999999999997
2026-02,IC,S09211,2,2.0,0.0,0.0,0.0,0,0,1,1,1,1,0,0,0,12,2,10,nodo,CASERTA,5.0,5.0,5.0,5.0
2026-02,IC,S09218,4,4.0,0.0,0.0,0.0,0,1,3,0,3,3,1,1,0,58,0,58,nodo,NAPOLI CENTRALE,14.5,14.5,21.3,22.15
2026-02,IC,S09818,6,6.0,0.0,0.0,0.0,0,1,3,2,3,3,2,0,0,53,13,40,nodo,SALERNO,6.666666666666666,6.0,17.6,19.05
2026-02,IC,S11119,4,4.0,0.0,0.0,0.0,0,1,2,1,2,2,2,1,1,102,5,97,nodo,BARI CENTRALE,24.25,24.25,39.650000000000006,41.575
2026-02,IC,S11145,11,11.0,0.0,0.0,0.0,0,3,5,3,5,2,1,0,0,59,10,49,nodo,LECCE,4.216666666666667,3.75,11.3,12.65
2026-02,IC,S11465,4,4.0,0.0,0.0,0.0,0,0,2,2,2,1,1,1,0,57,9,48,nodo,TARANTO,12.0,12.0,25.200000000000003,26.85
