giorno,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,nome_partenza,nome_arrivo
2025-10-01,REG,S08539,S07810,9,9,0,0,0,0,5,2,2,2,0,0,0,0,25,4,21,2.3333333333333335,3.0,5.0,5.0,SULMONA,PESCARA
2025-10-01,REG,S08539,S07900,4,4,0,0,0,0,2,2,0,2,0,0,0,0,16,0,16,4.0,4.0,5.7,5.85,SULMONA,TERAMO
2025-10-01,REG,S08539,S08217,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,SULMONA,ROMA TIBURTINA
2025-10-01,REG,S08539,S08526,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5,-5,-2.5,-2.5,-2.1,-2.05,SULMONA,AVEZZANO
2025-10-01,REG,S08608,S08409,10,10,0,0,0,0,8,2,0,2,1,1,0,0,37,0,37,3.7,0.0,7.0999999999999925,16.549999999999976,LATINA,ROMA TERMINI
2025-10-01,REG,S08640,S08409,3,3,0,0,0,0,2,1,0,1,1,1,1,0,43,0,43,14.333333333333334,1.0,33.800000000000004,37.9,FORMIA-GAETA,ROMA TERMINI
2025-10-01,REG,S08640,S09218,5,5,0,0,0,0,1,1,3,1,0,0,0,0,9,6,3,0.6,-1.0,5.200000000000001,6.599999999999999,FORMIA-GAETA,NAPOLI CENTRALE
2025-10-01,REG,S08650,S08217,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,CIAMPINO,ROMA TIBURTINA
2025-10-01,REG,S08650,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,CIAMPINO,ROMA TERMINI
2025-10-01,REG,S08650,S08704,4,4,0,0,0,0,1,0,3,0,0,0,0,0,2,5,-3,-0.75,-1.5,1.1000000000000005,1.549999999999999,CIAMPINO,ALBANO LAZIALE
2025-10-01,REG,S08650,S08734,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,-3,-1.5,-1.5,-1.1,-1.05,CIAMPINO,VELLETRI
2025-10-01,REG,S08652,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,ZAGAROLO,ROMA TERMINI
2025-10-01,REG,S08657,S08408,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.0,1.0,COLLEFERRO-SEGNI-PALIANO,ROMA TUSCOLANA
2025-10-01,REG,S08657,S08409,5,5,0,0,0,0,4,0,1,0,0,0,0,0,6,6,0,0.0,0.0,3.2,3.5999999999999996,COLLEFERRO-SEGNI-PALIANO,ROMA TERMINI
2025-10-01,REG,S08662,S08409,12,12,0,0,0,0,4,0,8,0,0,0,0,0,6,19,-13,-1.0833333333333333,-1.0,1.8000000000000007,2.8999999999999986,FROSINONE,ROMA TERMINI
2025-10-01,REG,S08671,S08217,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,CASSINO,ROMA TIBURTINA
2025-10-01,REG,S08671,S08409,22,22,0,0,0,0,6,0,16,0,0,0,0,0,8,78,-70,-3.1818181818181817,-2.5,0.0,3.799999999999997,CASSINO,ROMA TERMINI
2025-10-01,REG,S08671,S08526,5,5,0,0,0,0,3,0,2,0,0,0,0,0,8,4,4,0.8,0.0,4.0,4.0,CASSINO,AVEZZANO
2025-10-01,REG,S08671,S08662,2,2,0,0,0,0,1,1,0,1,0,0,0,0,5,0,5,2.5,2.5,4.5,4.75,CASSINO,FROSINONE
2025-10-01,REG,S08671,S09211,5,5,0,0,0,0,2,3,0,3,2,2,0,0,46,0,46,9.2,8.0,18.6,19.799999999999997,CASSINO,CASERTA
2025-10-01,REG,S08671,S09218,2,2,0,0,0,0,0,1,1,1,0,0,0,0,8,5,3,1.5,1.5,6.7,7.35,CASSINO,NAPOLI CENTRALE
2025-10-01,REG,S08704,S08409,15,15,0,0,0,0,11,2,2,2,0,0,0,0,34,3,31,2.066666666666667,3.0,4.6,5.0,ALBANO LAZIALE,ROMA TERMINI
2025-10-01,REG,S08704,S08650,3,3,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0.0,-1.0,1.4000000000000001,1.6999999999999997,ALBANO LAZIALE,CIAMPINO
2025-10-01,REG,S08705,S08409,1,1,0,0,0,0,0,1,0,1,1,0,0,0,13,0,13,13.0,13.0,13.0,13.0,APRILIA,ROMA TERMINI
2025-10-01,REG,S08707,S08409,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9,0,9,9.0,9.0,9.0,9.0,PADIGLIONE,ROMA TERMINI
2025-10-01,REG,S08710,S08217,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,NETTUNO,ROMA TIBURTINA
2025-10-01,REG,S08710,S08409,20,20,0,0,0,0,13,1,6,1,1,0,0,0,38,9,29,1.45,1.5,3.1000000000000014,4.400000000000006,NETTUNO,ROMA TERMINI
2025-10-01,REG,S08734,S08217,4,4,0,0,0,0,2,1,1,1,0,0,0,0,8,8,0,0.0,1.5,4.4,4.699999999999999,VELLETRI,ROMA TIBURTINA
2025-10-01,REG,S08734,S08409,18,18,0,0,0,0,10,2,6,2,1,1,1,0,63,15,48,2.6666666666666665,0.5,4.900000000000002,11.949999999999953,VELLETRI,ROMA TERMINI
2025-10-01,REG,S08734,S08650,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,2.0,2.0,3.6,3.8,VELLETRI,CIAMPINO
2025-10-01,REG,S08751,S08409,15,15,0,0,0,0,9,0,6,0,0,0,0,0,18,8,10,0.6666666666666666,0.0,3.5999999999999996,4.0,FRASCATI,ROMA TERMINI
2025-10-01,REG,S08751,S08650,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10,0,10,10.0,10.0,10.0,10.0,FRASCATI,CIAMPINO
2025-10-01,REG,S08850,S08526,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4,1,3,1.5,1.5,3.5,3.75,CAPISTRELLO,AVEZZANO
2025-10-01,REG,S09000,S08409,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,SESSA AURUNCA-ROCCAMONFINA,ROMA TERMINI
2025-10-01,REG,S09003,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,VILLA LITERNO,ROMA TERMINI
2025-10-01,REG,S09003,S09101,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,VILLA LITERNO,POZZUOLI SOLFATARA
2025-10-01,REG,S09003,S09103,17,17,0,0,0,0,10,3,4,3,0,0,0,0,36,7,29,1.7058823529411764,2.0,5.800000000000001,7.399999999999999,VILLA LITERNO,NAPOLI CAMPI FLEGREI
2025-10-01,REG,S09003,S09218,13,13,0,0,0,0,8,3,2,3,2,2,2,2,208,7,201,15.461538461538462,3.0,68.20000000000005,89.79999999999998,VILLA LITERNO,NAPOLI CENTRALE
2025-10-01,REG,S09006,S09218,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,AVERSA,NAPOLI CENTRALE
2025-10-01,REG,S09101,S09003,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,POZZUOLI SOLFATARA,VILLA LITERNO
2025-10-01,REG,S09101,S09103,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,6,-6,-3.0,-3.0,-3.0,-3.0,POZZUOLI SOLFATARA,NAPOLI CAMPI FLEGREI
2025-10-01,REG,S09103,S09003,20,20,0,0,0,0,15,4,1,4,0,0,0,0,56,2,54,2.7,2.5,5.100000000000001,6.050000000000001,NAPOLI CAMPI FLEGREI,VILLA LITERNO
2025-10-01,REG,S09103,S09101,3,3,0,0,0,0,2,0,1,0,0,0,0,0,4,1,3,1.0,0.0,3.2,3.5999999999999996,NAPOLI CAMPI FLEGREI,POZZUOLI SOLFATARA
2025-10-01,REG,S09103,S09211,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,NAPOLI CAMPI FLEGREI,CASERTA
2025-10-01,REG,S09150,S08409,9,9,0,0,0,0,6,1,2,1,0,0,0,0,7,2,5,0.5555555555555556,0.0,1.8000000000000007,3.3999999999999986,MINTURNO-SCAURI,ROMA TERMINI
2025-10-01,REG,S09150,S09218,1,1,0,0,0,0,0,1,0,1,1,1,1,1,81,0,81,81.0,81.0,81.0,81.0,MINTURNO-SCAURI,NAPOLI CENTRALE
2025-10-01,REG,S09203,S09211,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-8,-8.0,-8.0,-8.0,-8.0,VAIRANO-CAIANELLO,CASERTA
2025-10-01,REG,S09203,S09218,5,5,0,0,0,0,3,1,1,1,1,1,0,0,29,15,14,2.8,3.0,14.200000000000001,17.599999999999998,VAIRANO-CAIANELLO,NAPOLI CENTRALE
2025-10-01,REG,S09211,S08409,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3,2,1,0.5,0.5,2.5,2.75,CASERTA,ROMA TERMINI
2025-10-01,REG,S09211,S08640,1,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0,12,12.0,12.0,12.0,12.0,CASERTA,FORMIA-GAETA
2025-10-01,REG,S09211,S08671,6,6,0,0,0,0,0,2,4,2,1,1,0,0,24,15,9,1.5,-2.5,12.0,14.0,CASERTA,CASSINO
2025-10-01,REG,S09211,S09213,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,CASERTA,CANCELLO
2025-10-01,REG,S09211,S09218,28,28,0,0,0,0,7,4,17,4,3,1,1,1,115,85,30,1.0714285714285714,-2.5,7.200000000000003,11.949999999999996,CASERTA,NAPOLI CENTRALE
2025-10-01,REG,S09211,S09311,3,3,0,0,0,0,1,0,2,0,0,0,0,0,2,14,-12,-4.0,-5.0,0.6000000000000003,1.2999999999999994,CASERTA,BENEVENTO
2025-10-01,REG,S09211,S09818,11,11,0,0,0,0,3,2,6,2,1,1,0,0,34,28,6,0.5454545454545454,-1.0,6.0,13.0,CASERTA,SALERNO
2025-10-01,REG,S09213,S09818,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,CANCELLO,SALERNO
2025-10-01,REG,S09213,S09823,1,1,0,0,0,0,0,1,0,1,1,1,1,0,32,0,32,32.0,32.0,32.0,32.0,CANCELLO,BATTIPAGLIA
2025-10-01,REG,S09218,S08217,3,3,0,0,0,0,2,0,1,0,0,0,0,0,5,6,-1,-0.3333333333333333,2.0,2.8,2.9,NAPOLI CENTRALE,ROMA TIBURTINA
2025-10-01,REG,S09218,S08409,13,13,0,0,0,0,5,4,4,4,3,3,0,0,78,14,64,4.923076923076923,1.0,17.8,21.599999999999987,NAPOLI CENTRALE,ROMA TERMINI
2025-10-01,REG,S09218,S08640,4,4,0,0,0,0,2,2,0,2,1,1,1,1,84,0,84,21.0,5.0,52.500000000000014,62.24999999999998,NAPOLI CENTRALE,FORMIA-GAETA
2025-10-01,REG,S09218,S08671,3,3,0,0,0,0,0,3,0,3,3,3,1,0,78,0,78,26.0,23.0,31.0,32.0,NAPOLI CENTRALE,CASSINO
2025-10-01,REG,S09218,S09003,11,11,0,0,0,0,3,1,7,1,0,0,0,0,12,13,-1,-0.09090909090909091,-1.0,3.0,4.0,NAPOLI CENTRALE,VILLA LITERNO
2025-10-01,REG,S09218,S09006,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NAPOLI CENTRALE,AVERSA
2025-10-01,REG,S09218,S09203,6,6,0,0,0,0,1,2,3,2,1,1,1,1,77,15,62,10.333333333333334,-0.5,38.5,54.75,NAPOLI CENTRALE,VAIRANO-CAIANELLO
2025-10-01,REG,S09218,S09211,31,31,0,0,0,0,12,0,19,0,0,0,0,0,9,73,-64,-2.064516129032258,-1.0,1.0,1.5,NAPOLI CENTRALE,CASERTA
2025-10-01,REG,S09218,S09311,4,4,0,0,0,0,1,1,2,1,1,0,0,0,14,18,-4,-1.0,-2.0,9.400000000000002,11.199999999999996,NAPOLI CENTRALE,BENEVENTO
2025-10-01,REG,S09218,S09818,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0,8,-8,-2.6666666666666665,-3.0,-0.5999999999999999,-0.30000000000000027,NAPOLI CENTRALE,SALERNO
2025-10-01,REG,S09218,S09823,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,1.0,1.0,1.8,1.9,NAPOLI CENTRALE,BATTIPAGLIA
2025-10-01,REG,S09218,S11705,1,1,0,0,0,0,0,1,0,1,1,0,0,0,11,0,11,11.0,11.0,11.0,11.0,NAPOLI CENTRALE,AGROPOLI CASTELLABATE
2025-10-01,REG,S09218,S11721,7,7,0,0,0,0,1,1,5,1,0,0,0,0,10,11,-1,-0.14285714285714285,-1.0,4.400000000000002,6.199999999999996,NAPOLI CENTRALE,SAPRI
2025-10-01,REG,S09218,S11739,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,NAPOLI CENTRALE,PAOLA
2025-10-01,REG,S09218,S11910,2,2,0,0,0,0,0,2,0,2,2,1,0,0,35,0,35,17.5,17.5,20.3,20.65,NAPOLI CENTRALE,COSENZA
2025-10-01,REG,S09311,S08409,2,2,0,0,0,0,0,1,1,1,0,0,0,0,8,4,4,2.0,2.0,6.800000000000001,7.3999999999999995,BENEVENTO,ROMA TERMINI
2025-10-01,REG,S09311,S09211,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,BENEVENTO,CASERTA
2025-10-01,REG,S09311,S09218,4,4,0,0,0,0,1,2,1,2,2,2,1,1,122,14,108,27.0,13.0,74.10000000000001,85.04999999999997,BENEVENTO,NAPOLI CENTRALE
2025-10-01,REG,S09706,S09818,10,10,0,0,0,0,2,3,5,3,1,1,1,0,80,19,61,6.1,1.0,13.099999999999982,36.04999999999995,MERCATO S.SEVERINO,SALERNO
2025-10-01,REG,S09804,S09103,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,S.MARIA LA BRUNA,NAPOLI CAMPI FLEGREI
2025-10-01,REG,S09806,S09818,3,3,0,0,0,0,0,1,2,1,0,0,0,0,5,9,-4,-1.3333333333333333,-3.0,3.4000000000000004,4.199999999999999,TORRE ANNUNZIATA CENTRALE,SALERNO
2025-10-01,REG,S09814,S09818,10,10,0,0,0,0,2,0,8,0,0,0,0,0,3,27,-24,-2.4,-2.5,1.0999999999999996,1.549999999999999,NOCERA INFERIORE,SALERNO
2025-10-01,REG,S09818,S09211,9,9,0,0,0,0,1,2,6,2,2,2,0,0,38,38,0,0.0,-3.0,16.6,19.799999999999997,SALERNO,CASERTA
2025-10-01,REG,S09818,S09213,3,3,0,0,0,0,1,1,1,1,1,1,0,0,23,2,21,7.0,4.0,16.0,17.5,SALERNO,CANCELLO
2025-10-01,REG,S09818,S09218,3,3,0,0,0,0,1,1,1,1,1,1,0,0,21,8,13,4.333333333333333,3.0,15.0,16.5,SALERNO,NAPOLI CENTRALE
2025-10-01,REG,S09818,S09706,10,10,0,0,0,0,6,0,4,0,0,0,0,0,7,7,0,0.0,0.0,2.1999999999999993,3.099999999999998,SALERNO,MERCATO S.SEVERINO
2025-10-01,REG,S09818,S09806,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1,7,-6,-2.0,-2.0,0.40000000000000013,0.6999999999999997,SALERNO,TORRE ANNUNZIATA CENTRALE
2025-10-01,REG,S09818,S09814,11,11,0,0,0,0,4,0,7,0,0,0,0,0,6,19,-13,-1.1818181818181819,-2.0,2.0,2.5,SALERNO,NOCERA INFERIORE
2025-10-01,REG,S09818,S09823,3,3,0,0,0,0,1,2,0,2,1,1,1,1,155,0,155,51.666666666666664,9.0,116.2,129.6,SALERNO,BATTIPAGLIA
2025-10-01,REG,S09818,S09839,22,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,SALERNO,ARECHI
2025-10-01,REG,S09818,S11721,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10,0,10,10.0,10.0,10.0,10.0,SALERNO,SAPRI
2025-10-01,REG,S09818,S11739,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,SALERNO,PAOLA
2025-10-01,REG,S09823,S09211,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,BATTIPAGLIA,CASERTA
2025-10-01,REG,S09823,S09218,3,3,0,0,0,0,0,3,0,3,1,1,1,1,101,0,101,33.666666666666664,8.0,71.2,79.1,BATTIPAGLIA,NAPOLI CENTRALE
2025-10-01,REG,S09823,S09818,3,3,0,0,0,0,1,1,1,1,0,0,0,0,7,2,5,1.6666666666666667,1.0,5.0,5.5,BATTIPAGLIA,SALERNO
2025-10-01,REG,S11019,S07810,8,8,0,0,0,0,3,1,4,1,0,0,0,0,14,10,4,0.5,0.5,3.5999999999999996,4.299999999999999,TERMOLI,PESCARA
2025-10-01,REG,S11019,S07900,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,TERMOLI,TERAMO
2025-10-01,REG,S11019,S11100,4,4,0,0,0,0,3,0,1,0,0,0,0,0,6,6,0,0.0,1.5,2.7,2.8499999999999996,TERMOLI,FOGGIA
2025-10-01,REG,S11025,S11100,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,S.SEVERO,FOGGIA
2025-10-01,REG,S11025,S11119,2,2,0,0,0,0,0,2,0,2,0,0,0,0,15,0,15,7.5,7.5,8.7,8.85,S.SEVERO,BARI CENTRALE
2025-10-01,REG,S11100,S11019,4,4,0,0,0,0,2,1,1,1,1,0,0,0,16,2,14,3.5,2.5,8.600000000000001,9.799999999999997,FOGGIA,TERMOLI
2025-10-01,REG,S11100,S11025,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,FOGGIA,S.SEVERO
2025-10-01,REG,S11100,S11119,18,18,0,0,0,0,5,4,9,4,1,0,0,0,42,36,6,0.3333333333333333,-0.5,6.300000000000001,7.449999999999996,FOGGIA,BARI CENTRALE
2025-10-01,REG,S11100,S11205,4,4,0,0,0,0,2,0,2,0,0,0,0,0,6,7,-1,-0.25,0.5,3.0,3.0,FOGGIA,ROCCHETTA S.ANTONIO-LACEDONIA
2025-10-01,REG,S11108,S11119,6,6,0,0,0,0,3,2,1,2,1,0,0,0,22,3,19,3.1666666666666665,2.5,8.0,9.0,BARLETTA,BARI CENTRALE
2025-10-01,REG,S11108,S11126,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,BARLETTA,BARI TORRE A MARE
2025-10-01,REG,S11108,S11130,18,18,0,0,0,0,6,4,8,4,2,0,0,0,46,25,21,1.1666666666666667,0.5,8.200000000000003,11.299999999999997,BARLETTA,FASANO
2025-10-01,REG,S11119,S11025,2,2,0,0,0,0,1,1,0,1,0,0,0,0,8,0,8,4.0,4.0,5.6,5.8,BARI CENTRALE,S.SEVERO
2025-10-01,REG,S11119,S11100,17,17,0,0,0,0,10,5,2,5,2,0,0,0,69,4,65,3.823529411764706,4.0,8.000000000000002,11.599999999999998,BARI CENTRALE,FOGGIA
2025-10-01,REG,S11119,S11108,4,4,0,0,0,0,3,0,1,0,0,0,0,0,6,1,5,1.25,1.0,3.4000000000000004,3.6999999999999993,BARI CENTRALE,BARLETTA
2025-10-01,REG,S11119,S11130,6,6,0,0,0,0,6,0,0,0,0,0,0,0,7,0,7,1.1666666666666667,1.0,2.0,2.5,BARI CENTRALE,FASANO
2025-10-01,REG,S11119,S11136,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,BARI CENTRALE,BRINDISI
2025-10-01,REG,S11119,S11145,21,21,0,0,0,0,10,6,5,6,2,2,0,0,81,10,71,3.380952380952381,2.0,9.0,15.0,BARI CENTRALE,LECCE
2025-10-01,REG,S11119,S11252,11,11,0,0,0,0,3,0,8,0,0,0,0,0,4,9,-5,-0.45454545454545453,-1.0,1.0,1.5,BARI CENTRALE,BITRITTO
2025-10-01,REG,S11119,S11465,14,14,0,0,0,0,3,2,9,2,1,0,0,0,28,19,9,0.6428571428571429,-1.0,4.700000000000001,7.799999999999997,BARI CENTRALE,TARANTO
2025-10-01,REG,S11126,S11108,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,BARI TORRE A MARE,BARLETTA
2025-10-01,REG,S11130,S11108,21,21,0,0,0,0,12,2,7,2,1,0,0,0,51,18,33,1.5714285714285714,2.0,4.0,6.0,FASANO,BARLETTA
2025-10-01,REG,S11130,S11119,3,3,0,0,0,0,1,0,2,0,0,0,0,0,3,5,-2,-0.6666666666666666,-2.0,2.0,2.4999999999999996,FASANO,BARI CENTRALE
2025-10-01,REG,S11136,S11119,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,BRINDISI,BARI CENTRALE
2025-10-01,REG,S11136,S11465,8,8,0,0,0,0,2,2,4,2,2,1,1,0,49,9,40,5.0,-0.5,19.499999999999996,28.249999999999986,BRINDISI,TARANTO
2025-10-01,REG,S11145,S11119,22,22,0,0,0,0,7,3,12,3,2,0,0,0,42,18,24,1.0909090909090908,-1.0,7.500000000000011,9.899999999999999,LECCE,BARI CENTRALE
2025-10-01,REG,S11205,S11100,4,4,0,0,0,0,0,1,3,1,1,1,1,0,36,19,17,4.25,-5.0,24.60000000000001,30.299999999999986,ROCCHETTA S.ANTONIO-LACEDONIA,FOGGIA
2025-10-01,REG,S11252,S11119,11,11,0,0,0,0,5,1,5,1,1,1,0,0,34,6,28,2.5454545454545454,0.0,3.0,16.0,BITRITTO,BARI CENTRALE
2025-10-01,REG,S11420,S11465,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,29,-29,-5.8,-6.0,-2.9999999999999996,-2.000000000000001,POTENZA CENTRALE,TARANTO
2025-10-01,REG,S11465,S11119,15,15,0,0,0,0,6,2,7,2,1,1,0,0,44,22,22,1.4666666666666666,0.0,4.6,12.199999999999974,TARANTO,BARI CENTRALE
2025-10-01,REG,S11465,S11136,8,8,0,0,0,0,1,4,3,4,2,2,1,0,66,5,61,7.625,3.5,22.499999999999996,27.749999999999993,TARANTO,BRINDISI
2025-10-01,REG,S11465,S11420,5,5,0,0,0,0,1,0,4,0,0,0,0,0,2,19,-17,-3.4,-3.0,4.440892098500626e-16,0.9999999999999991,TARANTO,POTENZA CENTRALE
2025-10-01,REG,S11705,S09218,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,AGROPOLI CASTELLABATE,NAPOLI CENTRALE
2025-10-01,REG,S11721,S09218,9,9,0,0,0,0,1,6,2,6,4,4,4,2,315,6,309,34.333333333333336,9.0,91.4,114.19999999999999,SAPRI,NAPOLI CENTRALE
2025-10-01,REG,S11721,S09818,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,SAPRI,SALERNO
2025-10-01,REG,S11721,S11739,3,3,0,0,0,0,2,0,1,0,0,0,0,0,6,6,0,0.0,2.0,3.6,3.8,SAPRI,PAOLA
2025-10-01,REG,S11721,S11910,5,5,0,0,0,0,3,1,1,1,0,0,0,0,13,2,11,2.2,3.0,4.2,4.6,SAPRI,COSENZA
2025-10-01,REG,S11739,S09218,2,2,0,0,0,0,1,1,0,1,0,0,0,0,5,0,5,2.5,2.5,4.5,4.75,PAOLA,NAPOLI CENTRALE
2025-10-01,REG,S11739,S11721,3,3,0,0,0,0,2,0,1,0,0,0,0,0,1,6,-5,-1.6666666666666667,0.0,0.8,0.8999999999999999,PAOLA,SAPRI
2025-10-01,REG,S11739,S11781,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,PAOLA,REGGIO DI CALABRIA CENTRALE
2025-10-01,REG,S11739,S11910,5,5,0,0,0,0,2,0,3,0,0,0,0,0,4,9,-5,-1.0,-1.0,2.4000000000000004,3.1999999999999993,PAOLA,COSENZA
2025-10-01,REG,S11749,S11774,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,LAMEZIA TERME CENTRALE,VILLA S.GIOVANNI
2025-10-01,REG,S11749,S11781,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,22,-22,-3.142857142857143,-3.0,-2.5999999999999996,-2.3000000000000007,LAMEZIA TERME CENTRALE,REGGIO DI CALABRIA CENTRALE
2025-10-01,REG,S11749,S11823,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,LAMEZIA TERME CENTRALE,CROTONE
2025-10-01,REG,S11749,S11833,12,12,0,0,0,0,5,2,5,2,0,0,0,0,16,12,4,0.3333333333333333,0.0,5.500000000000002,6.449999999999999,LAMEZIA TERME CENTRALE,CATANZARO LIDO
2025-10-01,REG,S11765,S11781,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,ROSARNO,REGGIO DI CALABRIA CENTRALE
2025-10-01,REG,S11774,S11781,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,VILLA S.GIOVANNI,REGGIO DI CALABRIA CENTRALE
2025-10-01,REG,S11774,S11863,5,5,0,0,0,0,2,0,3,0,0,0,0,0,4,5,-1,-0.2,-1.0,2.4000000000000004,3.1999999999999993,VILLA S.GIOVANNI,MELITO DI PORTO SALVO
2025-10-01,REG,S11781,S11739,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-2.0,-2.0,REGGIO DI CALABRIA CENTRALE,PAOLA
2025-10-01,REG,S11781,S11749,8,8,0,0,0,0,1,0,7,0,0,0,0,0,0,13,-13,-1.625,-1.0,-0.7000000000000002,-0.35000000000000053,REGGIO DI CALABRIA CENTRALE,LAMEZIA TERME CENTRALE
2025-10-01,REG,S11781,S11765,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,REGGIO DI CALABRIA CENTRALE,ROSARNO
2025-10-01,REG,S11781,S11833,9,9,0,0,0,0,4,1,4,1,0,0,0,0,8,14,-6,-0.6666666666666666,0.0,2.6000000000000005,3.799999999999999,REGGIO DI CALABRIA CENTRALE,CATANZARO LIDO
2025-10-01,REG,S11781,S11847,5,5,0,0,0,0,3,0,2,0,0,0,0,0,3,4,-1,-0.2,0.0,1.6,1.7999999999999998,REGGIO DI CALABRIA CENTRALE,ROCCELLA JONICA
2025-10-01,REG,S11781,S11863,10,10,0,0,0,0,3,0,7,0,0,0,0,0,3,13,-10,-1.0,-1.0,0.29999999999999893,1.6499999999999968,REGGIO DI CALABRIA CENTRALE,MELITO DI PORTO SALVO
2025-10-01,REG,S11781,S11910,10,10,0,0,0,0,5,1,4,1,0,0,0,0,17,9,8,0.8,1.0,4.199999999999999,5.099999999999998,REGGIO DI CALABRIA CENTRALE,COSENZA
