mese,tipo_giorno,fascia_oraria,categoria,oltre_5,info_mancante,oltre_30,corse_osservate,cancellate,effettuate,in_ritardo,in_orario,in_anticipo,oltre_60,parzialmente_cancellate,minuti_netti_tot,soppresse,cancellate_tot,minuti_anticipo_tot,oltre_10,minuti_ritardo_tot,oltre_15,ritardo_mediano,p90,p95,ritardo_medio
2026-03,weekend,tarda_mattina,FR,137,0,16,458,2,456,137,137,184,6,0,1587.0,0,2,917.0,70,2504.0,41,1.0,12.300000000000011,24.0,3.465065502183406
2026-03,weekend,tarda_mattina,IC,80,0,13,276,6,268,80,67,129,3,0,922.0,2,6,704.0,51,1626.0,35,0.0,17.0,29.0,3.340579710144928
2026-03,weekend,tarda_mattina,ICN,0,0,0,18,0,18,0,4,14,0,0,-135.0,0,0,142.0,0,7.0,0,-6.0,2.0,2.0,-7.5
2026-03,weekend,tarda_mattina,MET,24,0,0,548,5,539,24,243,281,0,0,-252.0,4,5,740.0,3,488.0,1,-1.0,3.0,4.0,-0.4598540145985401
2026-03,weekend,tarda_mattina,REG,1258,0,84,14621,75,14489,1258,6236,7127,10,2,3988.0,55,77,19343.0,389,23331.0,221,0.0,4.0,6.0,0.2727583612611996
2026-04,infrasettimanale,mattina,EC,45,0,3,175,0,172,45,52,78,2,0,460.0,3,0,313.0,27,773.0,11,1.0,11.0,16.299999999999983,2.628571428571429
2026-04,infrasettimanale,mattina,ECFR,0,0,0,1,0,0,0,1,0,0,0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2026-04,infrasettimanale,mattina,EXP,2,0,1,3,0,2,2,1,0,1,0,89.0,1,0,0.0,2,89.0,2,16.0,61.6,67.3,29.666666666666668
2026-04,infrasettimanale,mattina,FA,37,0,5,108,2,106,37,34,37,2,0,554.0,0,2,158.0,18,712.0,12,1.5,18.3,28.0,5.12962962962963
2026-04,infrasettimanale,mattina,FB,14,0,2,22,0,22,14,8,0,1,0,291.0,0,0,0.0,7,291.0,6,6.0,26.9,46.94999999999998,13.227272727272727
2026-04,infrasettimanale,mattina,FR,493,0,83,1424,45,1373,493,522,409,22,0,8889.0,6,45,1588.0,247,10477.0,162,3.0,17.0,34.84999999999991,6.242275280898877
2026-04,infrasettimanale,mattina,IC,218,0,41,596,11,575,218,161,217,10,0,3771.0,10,11,899.0,119,4670.0,78,2.0,21.0,36.25,6.327181208053691
2026-04,infrasettimanale,mattina,ICN,1,0,1,1,0,1,1,0,0,1,0,116.0,0,0,0.0,1,116.0,1,116.0,116.0,116.0,116.0
2026-04,infrasettimanale,mattina,IR,0,0,0,2,0,2,0,1,1,0,0,0.0,0,0,2.0,0,2.0,0,0.0,1.6,1.7999999999999998,0.0
2026-04,infrasettimanale,mattina,MET,96,0,10,981,9,968,96,515,370,0,0,992.0,4,9,951.0,32,1943.0,22,1.0,4.0,7.0,1.0112130479102956
2026-04,infrasettimanale,mattina,NCL,0,0,0,2,0,2,0,0,2,0,0,-89.0,0,0,89.0,0,0.0,0,-44.5,-39.3,-38.65,-44.5
2026-04,infrasettimanale,mattina,REG,5439,0,257,38084,339,37437,5439,17393,15252,56,5,46297.0,303,344,40980.0,1714,87277.0,921,0.0,6.0,9.0,1.215654868186115
2026-04,infrasettimanale,notte,EC,9,0,2,22,0,22,9,6,7,0,0,163.0,0,0,25.0,7,188.0,5,2.0,20.9,32.39999999999999,7.409090909090909
2026-04,infrasettimanale,notte,EN,21,0,4,22,2,20,21,0,1,2,0,486.0,0,2,4.0,13,490.0,6,10.0,37.20000000000002,109.24999999999994,22.09090909090909
2026-04,infrasettimanale,notte,EXP,3,0,0,5,0,4,3,0,2,0,1,11.0,0,1,18.0,1,29.0,1,5.0,13.2,15.599999999999998,2.2
2026-04,infrasettimanale,notte,FA,8,0,1,32,0,32,8,14,10,1,0,124.0,0,0,59.0,3,183.0,2,1.0,8.900000000000002,14.949999999999992,3.875
2026-04,infrasettimanale,notte,FB,10,0,5,22,0,22,10,7,5,1,0,327.0,0,0,14.0,7,341.0,7,2.5,46.900000000000006,57.44999999999998,14.863636363636363
2026-04,infrasettimanale,notte,FR,135,0,22,530,5,522,135,179,216,12,0,2777.0,3,5,853.0,73,3630.0,52,1.0,14.0,26.549999999999955,5.239622641509434
2026-04,infrasettimanale,notte,IC,80,0,18,243,6,230,80,63,100,6,0,902.0,7,6,720.0,47,1622.0,27,1.0,19.80000000000001,35.59999999999991,3.711934156378601
2026-04,infrasettimanale,notte,ICN,10,0,3,43,0,43,10,2,31,1,0,89.0,0,0,165.0,7,254.0,5,-3.0,15.60000000000001,37.59999999999998,2.069767441860465
2026-04,infrasettimanale,notte,IR,2,0,0,2,2,0,2,0,0,0,0,11.0,0,2,0.0,0,11.0,0,5.5,5.9,5.95,5.5
2026-04,infrasettimanale,notte,MET,12,0,0,343,0,343,12,120,211,0,0,-234.0,0,0,460.0,1,226.0,1,-1.0,2.0,3.0,-0.6822157434402333
2026-04,infrasettimanale,notte,NCL,1,0,1,26,0,1,1,25,0,0,0,33.0,25,0,0.0,1,33.0,1,0.0,0.0,0.0,1.2692307692307692
2026-04,infrasettimanale,notte,REG,1605,0,119,15866,133,15646,1605,6971,7290,19,1,10443.0,86,134,19867.0,513,30310.0,343,0.0,5.0,7.0,0.65819992436657
2026-04,infrasettimanale,pomeriggio,EC,165,0,19,348,3,343,165,83,100,3,0,2467.0,2,3,330.0,105,2797.0,59,4.0,20.0,30.649999999999977,7.089080459770115
2026-04,infrasettimanale,pomeriggio,ECFR,0,0,0,1,0,1,0,1,0,0,0,4.0,0,0,0.0,0,4.0,0,4.0,4.0,4.0,4.0
2026-04,infrasettimanale,pomeriggio,EXP,1,0,0,4,0,2,1,3,0,0,0,12.0,2,0,0.0,0,12.0,0,1.5,7.200000000000001,8.099999999999998,3.0
2026-04,infrasettimanale,pomeriggio,FA,22,0,6,87,2,85,22,20,45,1,0,699.0,0,2,148.0,15,847.0,12,-1.0,22.80000000000001,36.0,8.03448275862069
2026-04,infrasettimanale,pomeriggio,FB,10,0,3,24,2,22,10,13,1,2,0,552.0,0,2,1.0,6,553.0,4,4.0,31.2,174.94999999999968,23.0
2026-04,infrasettimanale,pomeriggio,FR,611,0,81,1382,51,1328,611,416,355,21,1,9880.0,2,52,1625.0,343,11505.0,218,3.0,20.0,31.95000000000004,7.149059334298118
2026-04,infrasettimanale,pomeriggio,IC,185,0,26,486,7,473,185,130,171,3,2,2615.0,4,9,672.0,112,3287.0,79,2.0,21.0,30.0,5.380658436213992
2026-04,infrasettimanale,pomeriggio,ICN,7,0,0,37,0,37,7,6,24,0,0,-39.0,0,0,103.0,2,64.0,1,-1.0,5.399999999999999,8.599999999999987,-1.054054054054054
2026-04,infrasettimanale,pomeriggio,MET,80,0,4,1201,17,1179,80,592,529,0,0,250.0,5,17,1374.0,26,1624.0,12,0.0,4.0,6.0,0.2081598667776852
2026-04,infrasettimanale,pomeriggio,NCL,0,0,0,2,0,2,0,0,2,0,0,-170.0,0,0,170.0,0,0.0,0,-85.0,-85.0,-85.0,-85.0
2026-04,infrasettimanale,pomeriggio,REG,7310,0,408,47160,723,46057,7310,21169,18681,64,3,67273.0,377,726,49441.0,2501,116714.0,1351,0.0,6.0,10.0,1.4264843087362171
2026-04,infrasettimanale,pomeriggio,,24,0,0,46,0,46,24,0,22,0,0,-44.0,0,0,308.0,24,264.0,0,-0.9565217391304348,8.60869565217391,9.804347826086955,-0.9565217391304348
2026-04,infrasettimanale,sera,DIR,1,0,0,1,0,1,1,0,0,0,0,10.0,0,0,0.0,1,10.0,0,10.0,10.0,10.0,10.0
2026-04,infrasettimanale,sera,EC,104,0,5,242,0,238,104,63,75,1,0,1210.0,4,0,190.0,51,1400.0,24,4.0,14.0,20.0,5.0
2026-04,infrasettimanale,sera,ECFR,17,0,3,21,0,21,17,3,1,1,0,337.0,0,0,1.0,13,338.0,9,13.0,31.0,33.0,16.047619047619047
2026-04,infrasettimanale,sera,EN,17,0,3,21,0,21,17,4,0,0,0,422.0,0,0,0.0,17,422.0,14,21.0,33.0,44.0,20.09523809523809
2026-04,infrasettimanale,sera,EXP,0,0,0,4,0,3,0,1,3,0,0,-17.0,1,0,17.0,0,0.0,0,-4.5,-1.1999999999999993,-0.6000000000000014,-4.25
2026-04,infrasettimanale,sera,FA,4,0,0,29,0,29,4,17,8,0,0,79.0,0,0,31.0,4,110.0,3,2.0,12.999999999999996,18.8,2.7241379310344827
2026-04,infrasettimanale,sera,FB,8,0,0,19,0,19,8,5,6,0,0,56.0,0,0,8.0,0,64.0,0,1.0,8.2,9.0,2.9473684210526314
2026-04,infrasettimanale,sera,FR,184,0,12,530,8,521,184,139,207,1,0,1579.0,1,8,1022.0,91,2601.0,52,2.0,14.0,19.0,2.979245283018868
2026-04,infrasettimanale,sera,IC,115,0,23,346,3,318,115,120,111,10,0,2111.0,25,3,519.0,65,2630.0,41,1.0,17.0,37.5,6.101156069364162
2026-04,infrasettimanale,sera,ICN,45,0,15,245,0,245,45,51,149,6,0,239.0,0,0,975.0,26,1214.0,22,-2.0,10.599999999999994,31.799999999999983,0.9755102040816328
2026-04,infrasettimanale,sera,MET,72,0,2,1100,21,1069,72,526,502,0,0,-98.0,10,21,1474.0,18,1376.0,7,0.0,3.0,5.0,-0.0890909090909091
2026-04,infrasettimanale,sera,NCL,0,0,0,23,0,0,0,23,0,0,0,0.0,23,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2026-04,infrasettimanale,sera,REG,6052,0,364,37359,364,36695,6052,16065,15242,76,3,52446.0,297,367,43237.0,2145,95683.0,1122,0.0,6.0,10.0,1.4038384325062234
2026-04,infrasettimanale,sera,,62,0,24,66,0,62,62,4,0,0,0,1340.0,4,0,0.0,24,1340.0,24,15.833333333333341,36.97272727272727,41.48636363636364,20.30303030303031
2026-04,infrasettimanale,tarda_mattina,EC,120,0,15,354,1,353,120,109,125,5,0,2029.0,0,1,318.0,74,2347.0,38,2.0,15.699999999999987,27.0,5.731638418079096
2026-04,infrasettimanale,tarda_mattina,ECFR,3,0,0,21,0,20,3,6,12,0,0,-53.0,1,0,101.0,1,48.0,1,-4.0,5.0,6.0,-2.523809523809524
2026-04,infrasettimanale,tarda_mattina,EXP,8,0,1,15,3,11,8,1,6,1,0,110.0,1,3,34.0,2,144.0,1,6.0,10.2,34.999999999999915,7.333333333333333
2026-04,infrasettimanale,tarda_mattina,FA,11,0,5,23,2,21,11,7,5,2,0,577.0,0,2,10.0,8,587.0,5,4.0,52.60000000000001,101.8999999999999,25.08695652173913
2026-04,infrasettimanale,tarda_mattina,FB,36,0,4,88,2,86,36,37,15,1,0,781.0,0,2,47.0,25,828.0,16,3.0,20.599999999999994,29.0,8.875
2026-04,infrasettimanale,tarda_mattina,FR,614,0,125,1364,58,1301,614,411,339,38,2,12237.0,3,60,1358.0,363,13595.0,241,4.0,26.0,42.0,8.97140762463343
2026-04,infrasettimanale,tarda_mattina,IC,271,0,72,622,26,581,271,163,188,17,1,5355.0,14,27,838.0,171,6193.0,118,3.0,31.0,48.0,8.609324758842444
2026-04,infrasettimanale,tarda_mattina,ICN,8,0,2,55,0,55,8,9,38,1,0,-129.0,0,0,305.0,5,176.0,3,-4.0,8.200000000000003,13.499999999999986,-2.345454545454545
2026-04,infrasettimanale,tarda_mattina,IR,1,0,1,1,0,1,1,0,0,1,0,72.0,0,0,0.0,1,72.0,1,72.0,72.0,72.0,72.0
2026-04,infrasettimanale,tarda_mattina,MET,84,0,2,1384,10,1369,84,608,692,0,0,-229.0,5,10,1918.0,28,1689.0,15,-0.5,3.0,5.0,-0.1654624277456647
2026-04,infrasettimanale,tarda_mattina,NCL,1,0,1,2,0,2,1,0,1,0,0,34.0,0,0,14.0,1,48.0,1,17.0,41.8,44.9,17.0
2026-04,infrasettimanale,tarda_mattina,REG,5870,0,321,48195,583,47332,5870,21782,20543,60,5,44090.0,275,588,53362.0,1848,97452.0,961,0.0,5.0,8.0,0.9148251893349932
2026-04,infrasettimanale,tarda_mattina,,8,0,0,43,0,15,8,35,0,0,0,86.0,28,0,0.0,0,86.0,0,1.1860465116279069,4.088372093023256,4.451162790697675,2.0
2026-04,weekend,mattina,EC,8,0,1,67,0,61,8,20,39,0,0,-19.0,6,0,155.0,6,136.0,2,-2.0,5.799999999999997,10.0,-0.2835820895522388
2026-04,weekend,mattina,EXP,0,0,0,2,1,1,0,2,0,0,0,7.0,0,1,0.0,0,7.0,0,3.5,3.9,3.95,3.5
2026-04,weekend,mattina,FA,9,0,1,30,0,30,9,9,12,0,0,90.0,0,0,54.0,5,144.0,2,2.5,10.300000000000004,17.949999999999974,3.0
2026-04,weekend,mattina,FB,2,0,0,8,0,8,2,5,1,0,0,26.0,0,0,1.0,1,27.0,0,3.0,7.199999999999999,8.599999999999998,3.25
2026-04,weekend,mattina,FR,94,0,17,453,14,438,94,149,210,6,1,1504.0,0,15,969.0,47,2473.0,30,0.0,10.0,21.0,3.32008830022075
2026-04,weekend,mattina,IC,50,0,4,227,0,223,50,66,111,2,0,485.0,4,0,618.0,24,1103.0,16,0.0,10.0,18.69999999999999,2.1365638766519823
2026-04,weekend,mattina,ICN,0,0,0,3,0,3,0,0,3,0,0,-55.0,0,0,55.0,0,0.0,0,-21.0,-13.800000000000002,-12.9,-18.33333333333333
2026-04,weekend,mattina,IR,1,0,0,1,0,1,1,0,0,0,0,5.0,0,0,0.0,0,5.0,0,5.0,5.0,5.0,5.0
2026-04,weekend,mattina,MET,11,0,0,340,2,337,11,176,153,0,0,-54.0,1,2,400.0,3,346.0,1,0.0,3.0,4.0,-0.1588235294117647
2026-04,weekend,mattina,REG,881,0,46,9106,80,8966,881,3725,4500,11,3,2934.0,57,83,12759.0,319,15693.0,173,0.0,4.0,7.0,0.3222051394684823
2026-04,weekend,mattina,,0,0,0,13,0,13,0,0,13,0,0,-325.0,0,0,325.0,0,0.0,0,-25.0,-25.0,-25.0,-25.0
2026-04,weekend,notte,EC,2,0,0,7,0,7,2,1,4,0,0,12.0,0,0,20.0,1,32.0,1,-3.0,13.400000000000006,18.19999999999999,1.7142857142857142
2026-04,weekend,notte,EN,2,0,0,6,2,4,2,1,3,0,0,9.0,0,2,7.0,0,16.0,0,1.5,6.0,6.0,1.5
2026-04,weekend,notte,EXP,0,0,0,1,1,0,0,0,1,0,0,-2.0,0,1,2.0,0,0.0,0,-2.0,-2.0,-2.0,-2.0
2026-04,weekend,notte,FA,0,0,0,3,0,3,0,0,3,0,0,-23.0,0,0,23.0,0,0.0,0,-7.0,-5.400000000000001,-5.2,-7.666666666666667
2026-04,weekend,notte,FB,1,0,0,8,0,8,1,2,5,0,0,6.0,0,0,21.0,1,27.0,1,-2.5,8.099999999999994,17.549999999999986,0.75
2026-04,weekend,notte,FR,33,0,7,149,1,148,33,37,79,3,0,577.0,0,1,452.0,22,1029.0,13,-1.0,14.0,28.59999999999999,3.87248322147651
2026-04,weekend,notte,IC,19,0,5,88,0,84,19,25,44,1,0,183.0,4,0,210.0,10,393.0,6,-0.5,11.0,28.19999999999993,2.0795454545454546
2026-04,weekend,notte,ICN,0,0,0,18,0,18,0,4,14,0,0,-95.0,0,0,102.0,0,7.0,0,-6.5,2.0,2.1499999999999986,-5.277777777777778
2026-04,weekend,notte,MET,1,0,0,113,2,110,1,50,62,0,0,-77.0,1,2,143.0,1,66.0,0,-1.0,2.0,3.0,-0.6814159292035398
2026-04,weekend,notte,NCL,14,0,13,27,0,14,14,13,0,10,0,1034.0,13,0,0.0,14,1034.0,14,23.0,93.4,99.1,38.2962962962963
2026-04,weekend,notte,REG,332,0,20,3963,27,3922,332,1518,2113,5,0,-214.0,14,27,6100.0,102,5886.0,65,-1.0,4.0,6.0,-0.0539994953318193
2026-04,weekend,pomeriggio,EC,40,0,7,116,1,114,40,34,42,1,0,646.0,1,1,144.0,23,790.0,15,3.0,18.0,32.0,5.568965517241379
2026-04,weekend,pomeriggio,FA,5,0,1,20,0,20,5,5,10,0,0,30.0,0,0,45.0,2,75.0,1,-0.5,7.70000000000001,15.35000000000002,1.5
2026-04,weekend,pomeriggio,FB,3,0,1,8,0,8,3,4,1,0,0,61.0,0,0,1.0,1,62.0,1,4.0,16.799999999999994,29.39999999999998,7.625
2026-04,weekend,pomeriggio,FR,134,0,25,452,15,436,134,113,205,9,1,1988.0,0,16,970.0,81,2958.0,51,1.0,16.0,31.34999999999997,4.398230088495575
2026-04,weekend,pomeriggio,IC,61,0,12,175,0,175,61,46,68,5,0,952.0,0,0,374.0,36,1326.0,25,2.0,20.799999999999983,34.19999999999993,5.44
2026-04,weekend,pomeriggio,ICN,0,0,0,7,0,7,0,2,5,0,0,-15.0,0,0,19.0,0,4.0,0,-3.0,1.8000000000000007,2.3999999999999986,-2.142857142857143
2026-04,weekend,pomeriggio,MET,12,0,1,434,5,426,12,215,207,0,0,-146.0,3,5,547.0,2,401.0,2,0.0,3.0,4.0,-0.336405529953917
2026-04,weekend,pomeriggio,REG,1412,0,88,11771,104,11582,1412,4988,5371,16,0,9329.0,85,104,14686.0,510,24015.0,277,0.0,5.0,9.0,0.792540990570045
2026-04,weekend,sera,EC,26,0,4,82,0,82,26,29,27,1,0,390.0,0,0,80.0,13,470.0,7,2.0,10.900000000000006,21.700000000000017,4.7560975609756095
2026-04,weekend,sera,ECFR,2,0,0,4,0,4,2,2,0,0,0,20.0,0,0,0.0,0,20.0,0,5.0,8.4,8.7,5.0
2026-04,weekend,sera,EN,5,0,2,6,0,6,5,1,0,0,0,104.0,0,0,0.0,4,104.0,4,16.0,31.0,31.0,17.333333333333332
2026-04,weekend,sera,FA,4,0,0,9,0,9,4,3,2,0,0,22.0,0,0,11.0,1,33.0,0,0.0,9.2,11.599999999999998,2.4444444444444446
2026-04,weekend,sera,FB,0,0,0,5,0,5,0,4,1,0,0,5.0,0,0,4.0,0,9.0,0,1.0,3.6,3.8,1.0
2026-04,weekend,sera,FR,33,0,2,155,4,151,33,34,88,1,0,-7.0,0,4,478.0,14,471.0,8,-2.0,8.0,14.599999999999964,-0.0451612903225806
2026-04,weekend,sera,IC,45,0,7,115,3,111,45,25,45,2,0,566.0,1,3,293.0,22,859.0,15,2.0,21.60000000000001,31.89999999999999,4.921739130434783
2026-04,weekend,sera,ICN,18,0,1,122,0,122,18,24,80,1,0,-361.0,0,0,636.0,6,275.0,2,-2.0,5.900000000000005,9.0,-2.959016393442623
2026-04,weekend,sera,MET,13,0,0,368,4,361,13,188,167,0,0,-82.0,3,4,470.0,2,388.0,2,0.0,3.0,4.0,-0.2228260869565217
2026-04,weekend,sera,NCL,0,0,0,3,0,0,0,3,0,0,0,0.0,3,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2026-04,weekend,sera,REG,1201,0,70,9908,58,9805,1201,4125,4582,7,1,6855.0,44,59,12649.0,406,19504.0,215,0.0,5.0,8.0,0.6918651594670973
2026-04,weekend,sera,,13,0,0,64,0,64,13,24,27,0,0,112.0,0,0,27.0,0,139.0,0,1.375,4.549999999999999,4.899999999999999,1.75
2026-04,weekend,tarda_mattina,EC,39,0,3,144,2,139,39,42,63,2,0,541.0,3,2,186.0,24,727.0,14,1.0,13.0,21.0,3.7569444444444446
2026-04,weekend,tarda_mattina,ECFR,1,0,0,2,0,2,1,1,0,0,0,8.0,0,0,0.0,0,8.0,0,4.0,4.8,4.9,4.0
2026-04,weekend,tarda_mattina,EXP,0,0,0,1,0,1,0,0,1,0,0,-6.0,0,0,6.0,0,0.0,0,-6.0,-6.0,-6.0,-6.0
2026-04,weekend,tarda_mattina,FA,5,0,2,12,0,12,5,6,1,1,0,175.0,0,0,2.0,2,177.0,2,3.5,50.00000000000002,71.19999999999997,14.583333333333334
2026-04,weekend,tarda_mattina,FB,14,0,1,32,0,32,14,8,10,1,0,280.0,0,0,28.0,8,308.0,5,3.0,16.800000000000004,21.25,8.75
2026-04,weekend,tarda_mattina,FR,102,0,17,403,17,386,102,128,173,5,0,1655.0,0,17,742.0,56,2397.0,37,1.0,13.0,26.89999999999998,4.106699751861042
2026-04,weekend,tarda_mattina,IC,82,0,16,241,1,232,82,65,94,3,0,1159.0,8,1,568.0,50,1727.0,33,1.0,22.0,32.0,4.809128630705394
2026-04,weekend,tarda_mattina,ICN,0,0,0,18,0,18,0,2,16,0,0,-132.0,0,0,135.0,0,3.0,0,-6.0,-0.6999999999999993,0.4499999999999956,-7.333333333333333
2026-04,weekend,tarda_mattina,MET,25,0,1,521,3,516,25,257,239,0,0,-82.0,2,3,674.0,8,592.0,3,0.0,3.0,4.0,-0.1573896353166986
2026-04,weekend,tarda_mattina,REG,1267,0,69,12802,100,12634,1267,5407,6128,16,2,5356.0,66,102,16962.0,409,22318.0,226,0.0,4.0,7.0,0.4183721293547883
2026-04,weekend,tarda_mattina,,0,0,0,20,0,0,0,20,0,0,0,0.0,20,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2026-05,infrasettimanale,mattina,EC,33,0,3,168,1,156,33,62,73,1,0,351.0,11,1,273.0,18,624.0,12,0.0,10.0,15.0,2.0892857142857144
2026-05,infrasettimanale,mattina,ECFR,0,0,0,1,0,1,0,1,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2026-05,infrasettimanale,mattina,EXP,2,0,1,11,0,11,2,5,4,1,0,96.0,0,0,8.0,2,104.0,1,2.0,11.0,46.5,8.727272727272727
2026-05,infrasettimanale,mattina,FA,26,0,4,95,1,94,26,23,46,1,0,199.0,0,1,310.0,14,509.0,10,0.0,13.800000000000026,23.0,2.094736842105263
2026-05,infrasettimanale,mattina,FB,5,0,0,21,0,21,5,6,10,0,0,45.0,0,0,28.0,4,73.0,2,0.0,14.0,15.0,2.142857142857143
2026-05,infrasettimanale,mattina,FR,617,0,103,1362,3,1359,617,393,352,20,0,11035.0,0,3,1401.0,362,12436.0,252,4.0,24.900000000000095,38.0,8.102055800293686
2026-05,infrasettimanale,mattina,IC,228,0,48,568,6,550,228,133,207,16,0,4140.0,12,6,1025.0,140,5165.0,102,2.0,27.30000000000001,41.64999999999998,7.288732394366197
2026-05,infrasettimanale,mattina,ICN,0,0,0,1,0,1,0,0,1,0,0,-14.0,0,0,14.0,0,0.0,0,-14.0,-14.0,-14.0,-14.0
2026-05,infrasettimanale,mattina,MET,80,0,8,963,24,909,80,621,262,0,0,1273.0,30,24,538.0,21,1811.0,13,1.0,4.0,6.0,1.3219106957424716
2026-05,infrasettimanale,mattina,NCL,2,0,2,2,0,2,2,0,0,1,0,133.0,0,0,0.0,2,133.0,2,66.5,86.9,89.44999999999999,66.5
2026-05,infrasettimanale,mattina,REG,5807,0,377,36022,557,34711,5807,16516,13699,81,2,60392.0,752,559,35637.0,2107,96029.0,1207,1.0,6.0,11.0,1.6765310088279384
2026-05,infrasettimanale,mattina,,98,0,27,249,0,235,98,120,31,27,0,3417.0,14,0,169.0,80,3586.0,62,4.0602409638554215,46.76144578313254,67.05622489959838,13.722891566265057
2026-05,infrasettimanale,notte,EC,5,0,1,21,0,21,5,8,8,0,0,113.0,0,0,24.0,4,137.0,3,0.0,18.0,23.0,5.380952380952381
2026-05,infrasettimanale,notte,EN,14,0,3,21,2,19,14,7,0,2,0,559.0,0,2,0.0,11,559.0,6,10.0,54.0,106.0,26.61904761904762
2026-05,infrasettimanale,notte,EXP,2,0,0,6,0,6,2,2,2,0,0,-7.0,0,0,29.0,1,22.0,0,1.0,10.0,11.0,-1.1666666666666667
2026-05,infrasettimanale,notte,FA,24,0,2,42,0,42,24,8,10,1,0,234.0,0,0,62.0,7,296.0,3,6.0,12.799999999999995,15.899999999999991,5.571428571428571
2026-05,infrasettimanale,notte,FB,5,0,1,21,0,21,5,14,2,1,0,152.0,0,0,5.0,3,157.0,2,1.0,10.0,23.0,7.238095238095238
2026-05,infrasettimanale,notte,FR,156,0,31,519,0,516,156,169,194,11,0,2948.0,3,0,704.0,83,3652.0,63,1.0,20.0,32.0,5.680154142581888
2026-05,infrasettimanale,notte,IC,85,0,20,236,3,227,85,70,81,6,1,1178.0,5,4,682.0,55,1860.0,38,2.0,23.0,37.75,4.991525423728813
2026-05,infrasettimanale,notte,ICN,20,0,8,59,0,59,20,15,24,4,0,615.0,0,0,117.0,14,732.0,10,2.0,40.20000000000005,61.49999999999992,10.423728813559322
2026-05,infrasettimanale,notte,IR,0,0,0,1,1,0,0,1,0,0,0,1.0,0,1,0.0,0,1.0,0,1.0,1.0,1.0,1.0
2026-05,infrasettimanale,notte,MET,10,0,2,338,0,336,10,125,203,0,0,-159.0,2,0,451.0,2,292.0,2,-1.0,3.0,4.0,-0.47041420118343197
2026-05,infrasettimanale,notte,NCL,2,0,2,2,0,2,2,0,0,2,0,564.0,0,0,0.0,2,564.0,2,282.0,290.0,291.0,282.0
2026-05,infrasettimanale,notte,REG,1695,0,153,14863,147,14306,1695,6340,6828,39,1,12792.0,409,148,18976.0,644,31768.0,400,0.0,5.0,8.0,0.8606607010697706
2026-05,infrasettimanale,notte,,124,0,32,142,0,142,124,18,0,0,0,2386.0,0,0,0.0,111,2386.0,62,13.0,34.188732394366205,34.5943661971831,16.802816901408452
2026-05,infrasettimanale,pomeriggio,EC,160,0,33,331,4,316,160,85,86,7,0,3065.0,11,4,300.0,102,3365.0,69,4.0,28.0,44.0,9.259818731117823
2026-05,infrasettimanale,pomeriggio,EXP,5,0,1,10,0,10,5,3,2,1,0,114.0,0,0,7.0,2,121.0,2,4.5,30.299999999999983,49.64999999999996,11.4
2026-05,infrasettimanale,pomeriggio,FA,32,0,9,74,1,73,32,18,24,4,0,728.0,0,1,106.0,20,834.0,15,3.0,39.00000000000003,58.499999999999936,9.83783783783784
2026-05,infrasettimanale,pomeriggio,FB,12,0,1,20,0,20,12,7,1,0,0,200.0,0,0,1.0,7,201.0,4,7.5,19.900000000000013,28.900000000000013,10.0
2026-05,infrasettimanale,pomeriggio,FR,721,0,162,1302,2,1300,721,320,261,49,0,15688.0,0,2,991.0,473,16679.0,350,5.0,34.0,50.95000000000004,12.04915514592934
2026-05,infrasettimanale,pomeriggio,IC,219,0,39,424,7,411,219,106,99,10,3,3832.0,3,10,429.0,128,4261.0,89,5.0,26.0,43.69999999999993,9.037735849056604
2026-05,infrasettimanale,pomeriggio,ICN,4,0,0,37,0,37,4,2,31,0,0,-383.0,0,0,440.0,3,57.0,1,-10.0,4.399999999999992,11.0,-10.35135135135135
2026-05,infrasettimanale,pomeriggio,MET,67,0,3,1176,14,1153,67,657,452,0,0,701.0,9,14,924.0,21,1625.0,14,0.0,3.0,5.0,0.5960884353741497
2026-05,infrasettimanale,pomeriggio,NCL,0,0,0,1,0,1,0,0,1,0,0,-85.0,0,0,85.0,0,0.0,0,-85.0,-85.0,-85.0,-85.0
2026-05,infrasettimanale,pomeriggio,REG,7813,0,569,44310,846,41561,7813,20492,16005,105,4,85433.0,1899,850,42223.0,3009,127656.0,1733,1.0,7.0,12.0,1.9280749266531256
2026-05,infrasettimanale,pomeriggio,,0,0,0,20,0,20,0,20,0,0,0,80.0,0,0,0.0,0,80.0,0,4.0,4.0,4.0,4.0
2026-05,infrasettimanale,sera,EC,82,0,6,232,1,210,82,80,70,1,0,1006.0,21,1,175.0,34,1181.0,19,2.0,12.0,17.44999999999999,4.336206896551724
2026-05,infrasettimanale,sera,ECFR,16,0,3,19,0,19,16,3,0,0,0,304.0,0,0,0.0,14,304.0,8,11.0,32.4,35.49999999999997,16.0
2026-05,infrasettimanale,sera,EN,18,0,5,20,0,20,18,1,1,0,0,444.0,0,0,1.0,18,445.0,15,24.0,34.2,36.50000000000001,22.2
2026-05,infrasettimanale,sera,EXP,3,0,2,7,1,5,3,1,3,2,1,205.0,0,2,16.0,2,221.0,2,3.0,99.60000000000002,120.29999999999995,29.285714285714285
